,uu_id,countyfips,tract,tract_name,average_wage
495,32686c399e21429791a419c0146217c9,18157,1700,"Census Tract 17, Tippecanoe County, Indiana",10415.54545
496,b49552ef5ef12e825e2ac8be26b54033,18157,1501,"Census Tract 15.01, Tippecanoe County, Indiana",9936.888889
497,24c8b349877e075f8d1b3b4e73dd4a53,18157,1800,"Census Tract 18, Tippecanoe County, Indiana",10426.88889
498,11a50500827cd49f0ae130201184724f,18157,300,"Census Tract 3, Tippecanoe County, Indiana",8465.714286
499,05298117cbe0fd69f04f89c83aaac091,18159,20200,"Census Tract 202, Tipton County, Indiana",4433.5
500,b768694827b9ce3faa76db5daf06e523,18159,20400,"Census Tract 204, Tipton County, Indiana",14241.72727
501,142aacf840a655687cc387024c43dada,18163,201,"Census Tract 2.01, Vanderburgh County, Indiana",10120
502,f35320206f3dd1ffc411e4ac127caf92,18163,3804,"Census Tract 38.04, Vanderburgh County, Indiana",13163.08333
503,461637d0edf7d72b7ca711e7b019553e,18163,10100,"Census Tract 101, Vanderburgh County, Indiana",10901.66667
504,dd4faebf6a4c2dc95a361236f215caee,18163,10201,"Census Tract 102.01, Vanderburgh County, Indiana",14206.28571
505,7e2478517261a19d87c0ab2e737fb25f,18163,1000,"Census Tract 10, Vanderburgh County, Indiana",9706.666667
506,67bbd99237964244c2ad3d0531394291,18163,900,"Census Tract 9, Vanderburgh County, Indiana",8810.888889
507,4765514a954c2fc3eb7c1993662e60e9,18163,10404,"Census Tract 104.04, Vanderburgh County, Indiana",14304.18182
508,152a373901a20ade58dc56c1f6ef9b96,18163,2600,"Census Tract 26, Vanderburgh County, Indiana",8123.5
509,bbcb018f0e5e49e13636f6e78ce9f60f,18163,10203,"Census Tract 102.03, Vanderburgh County, Indiana",10040.11111
510,47ef7e3c1efab409502a8e4c675654f6,18163,3100,"Census Tract 31, Vanderburgh County, Indiana",13053.5
511,6505dba31a2e5fa96251a7ba5d2fc1a0,18163,2100,"Census Tract 21, Vanderburgh County, Indiana",8018.5
512,3aa0a81e436042726e3913394182a6eb,18165,20500,"Census Tract 205, Vermillion County, Indiana",10814.375
513,e76b18c02d69bdf2a261b733fd441673,18165,20300,"Census Tract 203, Vermillion County, Indiana",15257
514,da68e5b292b530606ce5e2f7d9fb4342,18167,10500,"Census Tract 105, Vigo County, Indiana",14189
515,3eaeeb015822cc1c6b77c914fae0d087,18167,1700,"Census Tract 17, Vigo County, Indiana",8219.571429
516,5f7f03a3797bb112aaadac83bc654303,18167,1100,"Census Tract 11, Vigo County, Indiana",7213.5
517,778946d9696cd6c95f57e8b1e6336389,18167,11200,"Census Tract 112, Vigo County, Indiana",7661.555556
518,f45fb7ce83b62c22c577bca121fdb2c1,18167,10701,"Census Tract 107.01, Vigo County, Indiana",11397.66667
519,f70960d492c2fd067680a14baa0f66e9,18167,10600,"Census Tract 106, Vigo County, Indiana",10254.9
520,4a6ae3b5be1b9b7c10c177e1b9fded82,18169,102800,"Census Tract 1028, Wabash County, Indiana",7061.2
521,e0e676badd59e9b1f2ecf853d2ca1ecb,18173,30500,"Census Tract 305, Warrick County, Indiana",8687
522,4338a76c28b57d89da8a28cf06adcf73,18173,30600,"Census Tract 306, Warrick County, Indiana",11917.375
523,3224483a60925de51923d51b10a00141,18173,30800,"Census Tract 308, Warrick County, Indiana",15117.7
524,7b67eb2512a721025efe5cb967a38aff,18173,30400,"Census Tract 304, Warrick County, Indiana",9386
