,uu_id,timeperiod,week_number,countyfips,tract,tract_name,total_claims,edu_8th_or_less,edu_grades_9_11,edu_hs_grad_equiv,edu_post_hs,edu_unknown,top_category_employer1,top_category_employer2,top_category_employer3,gender_female,gender_male,gender_na,race_amerindian,race_asian,race_black,race_noanswer,race_hawaiiannative,race_other,race_white
9981,5091d0be49e94dc89756d9b0dd743214,20220820,34,18089,11200,"Census Tract 112, Lake County, Indiana",20,0,,,,0,56,72,48-49,,,0,0,0,20,0,0,0,0
9982,5091d0be49e94dc89756d9b0dd743214,20220820,34,18089,11200,"Census Tract 112, Lake County, Indiana",20,0,,,,0,56,72,48-49,,,0,0,0,20,0,0,0,0
9983,778946d9696cd6c95f57e8b1e6336389,20220611,24,18167,11200,"Census Tract 112, Vigo County, Indiana",15,0,0,,,0,23,72,62,,,0,0,0,,0,0,,
9984,778946d9696cd6c95f57e8b1e6336389,20220521,21,18167,11200,"Census Tract 112, Vigo County, Indiana",14,0,0,,,0,23,72,31-33,,,0,0,0,,0,0,,10
9985,6a5609f385912113b6f1014b958ed748,20220129,5,18089,11500,"Census Tract 115, Lake County, Indiana",15,0,0,,,0,55,72,56,,,0,0,0,,,0,0,
9986,6a5609f385912113b6f1014b958ed748,20220514,20,18089,11500,"Census Tract 115, Lake County, Indiana",13,,,,,0,56,72,44-45,,,0,0,0,,0,0,,
9987,6a5609f385912113b6f1014b958ed748,20220702,27,18089,11500,"Census Tract 115, Lake County, Indiana",14,0,0,11,,,56,72,31-33,,,0,0,0,11,0,,,0
9988,6a5609f385912113b6f1014b958ed748,20220205,6,18089,11500,"Census Tract 115, Lake County, Indiana",35,0,0,,,0,62,72,56,,,0,,0,32,0,0,0,
9989,7b208b710114a393f20ec464c7849157,20220319,12,18089,12400,"Census Tract 124, Lake County, Indiana",37,0,0,27,10,0,56,72,23,,,0,0,0,33,,0,0,
9990,7b208b710114a393f20ec464c7849157,20220409,15,18089,12400,"Census Tract 124, Lake County, Indiana",75,0,0,59,,,56,72,81,16,59,0,,0,,,0,0,0
9991,7b208b710114a393f20ec464c7849157,20220514,20,18089,12400,"Census Tract 124, Lake County, Indiana",30,0,,25,,0,31-33,72,56,,,0,0,0,,0,0,0,
9992,7b208b710114a393f20ec464c7849157,20220521,21,18089,12400,"Census Tract 124, Lake County, Indiana",23,0,0,,,0,31-33,72,61,,,0,0,0,,,0,,0
9993,7b208b710114a393f20ec464c7849157,20220423,17,18089,12400,"Census Tract 124, Lake County, Indiana",23,0,,18,,,56,72,92,,14,,0,0,20,,0,,0
9994,7b208b710114a393f20ec464c7849157,20220528,22,18089,12400,"Census Tract 124, Lake County, Indiana",19,0,0,,,0,44-45,72,62,,,0,0,0,19,0,0,0,0
9995,4ca0a1c6a388982e4526ff6843825010,20220611,24,18089,12500,"Census Tract 125, Lake County, Indiana",58,0,,18,,29,56,72,44-45,16,42,0,0,0,,0,0,0,
9996,4ca0a1c6a388982e4526ff6843825010,20220813,33,18089,12500,"Census Tract 125, Lake County, Indiana",35,,,19,,,56,72,44-45,23,12,0,0,0,29,0,0,,
9997,4ca0a1c6a388982e4526ff6843825010,20220827,35,18089,12500,"Census Tract 125, Lake County, Indiana",29,0,0,,,,31-33,72,56,18,11,0,0,0,,0,0,,
9998,4ca0a1c6a388982e4526ff6843825010,20220423,17,18089,12500,"Census Tract 125, Lake County, Indiana",60,0,,49,,,56,72,44-45,47,13,0,0,0,56,0,0,,
9999,4ca0a1c6a388982e4526ff6843825010,20220625,26,18089,12500,"Census Tract 125, Lake County, Indiana",34,0,,21,10,,56,72,31-33,21,13,0,0,0,30,0,0,,
10000,4ca0a1c6a388982e4526ff6843825010,20220723,30,18089,12500,"Census Tract 125, Lake County, Indiana",20,0,0,,11,,56,72,62,,,0,0,0,17,,0,0,
10001,4ca0a1c6a388982e4526ff6843825010,20220827,35,18089,12500,"Census Tract 125, Lake County, Indiana",29,0,0,,,,31-33,72,56,18,11,0,0,0,,0,0,,
10002,4ca0a1c6a388982e4526ff6843825010,20220813,33,18089,12500,"Census Tract 125, Lake County, Indiana",35,,,19,,,56,72,44-45,23,12,0,0,0,29,0,0,,
10003,4ca0a1c6a388982e4526ff6843825010,20220409,15,18089,12500,"Census Tract 125, Lake County, Indiana",151,,16,122,10,,56,72,81,112,39,0,0,0,140,,0,,
10004,4ca0a1c6a388982e4526ff6843825010,20220319,12,18089,12500,"Census Tract 125, Lake County, Indiana",40,,,27,,,56,72,44-45,16,24,0,0,0,28,,0,,
10005,4ca0a1c6a388982e4526ff6843825010,20220326,13,18089,12500,"Census Tract 125, Lake County, Indiana",36,,,25,,,56,72,44-45,16,20,0,0,0,30,0,0,,
10006,4ca0a1c6a388982e4526ff6843825010,20220528,22,18089,12500,"Census Tract 125, Lake County, Indiana",36,0,,25,,,31-33,72,62,14,22,0,0,0,29,0,0,,
10007,592f2bae77a77f0721533ce7f3926d64,20220402,14,18089,12800,"Census Tract 128, Lake County, Indiana",25,0,,17,,,44-45,72,62,,,0,0,0,19,,0,0,
10008,592f2bae77a77f0721533ce7f3926d64,20220423,17,18089,12800,"Census Tract 128, Lake County, Indiana",15,0,,,,0,44-45,72,81,,,0,0,0,15,0,0,0,0
10009,592f2bae77a77f0721533ce7f3926d64,20220716,29,18089,12800,"Census Tract 128, Lake County, Indiana",13,0,0,,,,44-45,72,31-33,,,0,0,0,,,0,0,0
10010,592f2bae77a77f0721533ce7f3926d64,20220618,25,18089,12800,"Census Tract 128, Lake County, Indiana",11,0,,,,,56,72,44-45,,,0,0,0,,,0,0,0
10011,592f2bae77a77f0721533ce7f3926d64,20220507,19,18089,12800,"Census Tract 128, Lake County, Indiana",42,0,,26,13,,56,72,92,17,25,0,0,0,42,0,0,0,0
10012,592f2bae77a77f0721533ce7f3926d64,20220723,30,18089,12800,"Census Tract 128, Lake County, Indiana",10,0,0,,,0,61,72,62,,,0,0,0,,,0,0,0
10013,592f2bae77a77f0721533ce7f3926d64,20220709,28,18089,12800,"Census Tract 128, Lake County, Indiana",21,0,,,16,0,62,72,61,,,0,0,0,,,0,0,0
10014,5f9844eb68630b75decbafdfa4974943,20220806,32,18067,200,"Census Tract 2, Howard County, Indiana",33,0,,,20,0,31-33,72,56,18,,,0,0,,,0,,16
10015,5f9844eb68630b75decbafdfa4974943,20220813,33,18067,200,"Census Tract 2, Howard County, Indiana",22,,,11,,0,56,72,31-33,13,,,0,0,13,,0,0,
10016,5f9844eb68630b75decbafdfa4974943,20220730,31,18067,200,"Census Tract 2, Howard County, Indiana",15,0,0,,,,31-33,72,56,,,0,,0,11,0,0,0,
10017,5f9844eb68630b75decbafdfa4974943,20220903,36,18067,200,"Census Tract 2, Howard County, Indiana",20,0,,10,,0,31-33,72,56,11,,,0,0,13,,0,0,
10018,5f9844eb68630b75decbafdfa4974943,20220108,2,18067,200,"Census Tract 2, Howard County, Indiana",56,,,27,18,,31-33,72,62,36,20,0,0,0,30,,0,,20
10019,5f9844eb68630b75decbafdfa4974943,20220521,21,18067,200,"Census Tract 2, Howard County, Indiana",33,0,,,23,0,31-33,72,23,22,11,0,0,0,,0,0,0,
10020,5f9844eb68630b75decbafdfa4974943,20220806,32,18067,200,"Census Tract 2, Howard County, Indiana",33,0,,,20,0,31-33,72,56,18,,,0,0,,,0,,16
10021,5f9844eb68630b75decbafdfa4974943,20220716,29,18067,200,"Census Tract 2, Howard County, Indiana",20,0,0,10,10,0,31-33,72,23,,,0,0,0,11,0,0,,
10022,5f9844eb68630b75decbafdfa4974943,20220806,32,18067,200,"Census Tract 2, Howard County, Indiana",33,0,,,20,0,31-33,72,56,18,,,0,0,,,0,,16
10023,5f9844eb68630b75decbafdfa4974943,20220903,36,18067,200,"Census Tract 2, Howard County, Indiana",20,0,,10,,0,31-33,72,56,11,,,0,0,13,,0,0,
10024,5f9844eb68630b75decbafdfa4974943,20220611,24,18067,200,"Census Tract 2, Howard County, Indiana",23,0,,15,,0,31-33,72,23,,,0,0,0,,0,0,,14
10025,5f9844eb68630b75decbafdfa4974943,20220430,18,18067,200,"Census Tract 2, Howard County, Indiana",24,,,18,,0,31-33,72,23,14,10,0,0,0,,0,0,,12
10026,5f9844eb68630b75decbafdfa4974943,20220813,33,18067,200,"Census Tract 2, Howard County, Indiana",22,,,11,,0,56,72,31-33,13,,,0,0,13,,0,0,
10027,842c96eacb965c2a1c0cbd6e51a7f741,20220910,37,18003,2000,"Census Tract 20, Allen County, Indiana",17,0,,10,,0,44-45,72,56,,,0,0,0,11,,0,,
10028,842c96eacb965c2a1c0cbd6e51a7f741,20220423,17,18003,2000,"Census Tract 20, Allen County, Indiana",17,0,,11,,0,31-33,72,56,,,0,0,,11,0,0,0,
10029,842c96eacb965c2a1c0cbd6e51a7f741,20220910,37,18003,2000,"Census Tract 20, Allen County, Indiana",17,0,,10,,0,44-45,72,56,,,0,0,0,11,,0,,
10030,842c96eacb965c2a1c0cbd6e51a7f741,20220205,6,18003,2000,"Census Tract 20, Allen County, Indiana",12,,,,,0,23,72,31-33,,,,0,0,,0,,,
10031,842c96eacb965c2a1c0cbd6e51a7f741,20220108,2,18003,2000,"Census Tract 20, Allen County, Indiana",11,0,,,,0,23,72,62,,,0,0,0,,0,,,
10032,46b2882ec4c373527ec33f7bd4f1388d,20220709,28,18089,20700,"Census Tract 207, Lake County, Indiana",18,0,0,,,0,56,72,62,,,0,0,0,,0,0,0,
10033,46b2882ec4c373527ec33f7bd4f1388d,20220312,11,18089,20700,"Census Tract 207, Lake County, Indiana",65,,0,53,,0,23,72,56,50,15,0,0,0,,0,0,0,
10034,2b4f94600254e0f271c110161e841358,20220827,35,18089,21700,"Census Tract 217, Lake County, Indiana",31,0,,22,,0,62,72,48-49,,,0,0,0,10,0,0,0,21
10035,2b4f94600254e0f271c110161e841358,20220430,18,18089,21700,"Census Tract 217, Lake County, Indiana",27,0,,13,,0,23,72,44-45,12,15,0,0,0,,,0,,11
10036,2b4f94600254e0f271c110161e841358,20220827,35,18089,21700,"Census Tract 217, Lake County, Indiana",31,0,,22,,0,62,72,48-49,,,0,0,0,10,0,0,0,21
10037,2b4f94600254e0f271c110161e841358,20220903,36,18089,21700,"Census Tract 217, Lake County, Indiana",12,0,0,,,0,62,72,56,,,0,0,0,,0,0,,
10038,2b4f94600254e0f271c110161e841358,20220312,11,18089,21700,"Census Tract 217, Lake County, Indiana",39,,,29,,0,56,72,23,,,0,0,0,31,,0,,
10039,2b4f94600254e0f271c110161e841358,20220903,36,18089,21700,"Census Tract 217, Lake County, Indiana",12,0,0,,,0,62,72,56,,,0,0,0,,0,0,,
10040,37495d17e82f7df326bfc2c4c090f7b7,20220305,10,18089,21900,"Census Tract 219, Lake County, Indiana",20,,,,,,23,72,31-33,,,0,0,0,,,0,,
10041,37495d17e82f7df326bfc2c4c090f7b7,20220108,2,18089,21900,"Census Tract 219, Lake County, Indiana",24,,,11,,,23,72,71,12,12,0,0,0,,,0,,
10042,37495d17e82f7df326bfc2c4c090f7b7,20220730,31,18089,21900,"Census Tract 219, Lake County, Indiana",13,0,0,,,0,31-33,72,61,,,0,0,0,,,0,,
10043,8ac85c3e00e200910bf73b909d6f970b,20220521,21,18003,2200,"Census Tract 22, Allen County, Indiana",27,0,,,,0,62,72,48-49,,,0,0,,22,0,0,,
10044,8ac85c3e00e200910bf73b909d6f970b,20220212,7,18003,2200,"Census Tract 22, Allen County, Indiana",14,0,,,,,56,72,48-49,,,,0,0,,,0,,
10045,8ac85c3e00e200910bf73b909d6f970b,20220312,11,18003,2200,"Census Tract 22, Allen County, Indiana",14,0,,,,0,23,72,51,,,0,0,0,,0,0,,
10046,8ac85c3e00e200910bf73b909d6f970b,20220903,36,18003,2200,"Census Tract 22, Allen County, Indiana",22,,,,10,0,51,72,62,10,12,0,0,,,0,0,,14
10047,8ac85c3e00e200910bf73b909d6f970b,20220903,36,18003,2200,"Census Tract 22, Allen County, Indiana",22,,,,10,0,51,72,62,10,12,0,0,,,0,0,,14
10048,8ac85c3e00e200910bf73b909d6f970b,20220507,19,18003,2200,"Census Tract 22, Allen County, Indiana",10,0,,,0,0,48-49,72,62,,,0,0,0,,0,0,0,
10049,d2fb0b2935cd696dc7681a74797e86b7,20220903,36,18089,22000,"Census Tract 220, Lake County, Indiana",13,0,,,,0,71,72,23,,,0,0,0,,,0,,
10050,d2fb0b2935cd696dc7681a74797e86b7,20220903,36,18089,22000,"Census Tract 220, Lake County, Indiana",13,0,,,,0,71,72,23,,,0,0,0,,,0,,
10051,d2fb0b2935cd696dc7681a74797e86b7,20220205,6,18089,22000,"Census Tract 220, Lake County, Indiana",21,0,,10,,0,23,72,56,10,11,0,0,0,,,0,,
10052,d2fb0b2935cd696dc7681a74797e86b7,20220129,5,18089,22000,"Census Tract 220, Lake County, Indiana",23,0,,13,,,23,72,56,,,0,0,,10,,0,,
10053,d2fb0b2935cd696dc7681a74797e86b7,20220115,3,18089,22000,"Census Tract 220, Lake County, Indiana",16,0,,10,,0,23,72,42,,,0,0,,,,0,,
10054,d2fb0b2935cd696dc7681a74797e86b7,20220416,16,18089,22000,"Census Tract 220, Lake County, Indiana",15,0,,,,0,23,72,56,,,0,0,0,10,,0,0,
10055,d2fb0b2935cd696dc7681a74797e86b7,20220820,34,18089,22000,"Census Tract 220, Lake County, Indiana",62,0,,38,,0,56,72,31-33,,,0,0,0,22,35,0,,
10056,d2fb0b2935cd696dc7681a74797e86b7,20220618,25,18089,22000,"Census Tract 220, Lake County, Indiana",18,0,,,,0,31-33,72,44-45,,,0,0,0,,,0,,
10057,d2fb0b2935cd696dc7681a74797e86b7,20220820,34,18089,22000,"Census Tract 220, Lake County, Indiana",62,0,,38,,0,56,72,31-33,,,0,0,0,22,35,0,,
10058,4e47a34030916597b6293593de5016a2,20220205,6,18003,2300,"Census Tract 23, Allen County, Indiana",20,,,13,,0,56,72,48-49,,,0,0,0,15,,0,,
10059,9b461ff4ed0094dc132cb01b2e1db9ba,20220129,5,18003,2800,"Census Tract 28, Allen County, Indiana",35,0,,,0,0,31-33,72,62,,,0,,0,,,0,0,0
10060,9b461ff4ed0094dc132cb01b2e1db9ba,20220806,32,18003,2800,"Census Tract 28, Allen County, Indiana",10,0,,,,,62,72,56,,,0,0,0,,,0,,0
10061,9b461ff4ed0094dc132cb01b2e1db9ba,20220521,21,18003,2800,"Census Tract 28, Allen County, Indiana",17,0,,,,,56,72,62,,,0,0,0,14,,0,,0
10062,9b461ff4ed0094dc132cb01b2e1db9ba,20220806,32,18003,2800,"Census Tract 28, Allen County, Indiana",10,0,,,,,62,72,56,,,0,0,0,,,0,,0
10063,9b461ff4ed0094dc132cb01b2e1db9ba,20220430,18,18003,2800,"Census Tract 28, Allen County, Indiana",14,0,,,,0,56,72,31-33,,,0,0,0,,,0,0,
10064,9b461ff4ed0094dc132cb01b2e1db9ba,20220806,32,18003,2800,"Census Tract 28, Allen County, Indiana",10,0,,,,,62,72,56,,,0,0,0,,,0,,0
10065,e847a8217e0447f92b06d59fa7c88982,20220305,10,18003,3000,"Census Tract 30, Allen County, Indiana",31,,10,14,,0,56,72,62,17,14,0,0,0,18,0,0,,
10066,e847a8217e0447f92b06d59fa7c88982,20220312,11,18003,3000,"Census Tract 30, Allen County, Indiana",16,,,10,,0,23,72,62,,,0,0,0,,0,0,,
10067,e847a8217e0447f92b06d59fa7c88982,20220226,9,18003,3000,"Census Tract 30, Allen County, Indiana",18,0,,10,,0,23,72,56,,,0,0,0,15,0,0,,
10068,e847a8217e0447f92b06d59fa7c88982,20220611,24,18003,3000,"Census Tract 30, Allen County, Indiana",74,0,41,,,0,62,72,48-49,27,47,0,0,0,71,0,0,,
10069,e847a8217e0447f92b06d59fa7c88982,20220402,14,18003,3000,"Census Tract 30, Allen County, Indiana",88,0,,38,43,,81,72,48-49,44,44,0,0,0,83,0,0,,
10070,b8801e9acd413ba93922af95ab5bc392,20220716,29,18089,30800,"Census Tract 308, Lake County, Indiana",14,0,,,,0,23,72,56,,,0,0,0,,0,0,,
10071,b8801e9acd413ba93922af95ab5bc392,20220618,25,18089,30800,"Census Tract 308, Lake County, Indiana",13,0,0,,,0,31-33,72,56,,,0,0,0,,,0,0,
10072,b8801e9acd413ba93922af95ab5bc392,20220813,33,18089,30800,"Census Tract 308, Lake County, Indiana",25,0,,13,,0,62,72,23,14,11,0,0,0,15,,0,,
10073,b8801e9acd413ba93922af95ab5bc392,20220813,33,18089,30800,"Census Tract 308, Lake County, Indiana",25,0,,13,,0,62,72,23,14,11,0,0,0,15,,0,,
10074,b8801e9acd413ba93922af95ab5bc392,20220305,10,18089,30800,"Census Tract 308, Lake County, Indiana",46,,,18,23,,23,72,71,12,34,0,0,0,34,,0,,
10075,bc281215b12aa7a7b7ef1c769027e041,20220806,32,18089,30900,"Census Tract 309, Lake County, Indiana",12,,0,,,,56,72,71,,,0,0,0,,0,0,,
10076,bc281215b12aa7a7b7ef1c769027e041,20220723,30,18089,30900,"Census Tract 309, Lake County, Indiana",11,0,0,,,0,62,72,71,,,0,0,0,,0,0,0,
10077,bc281215b12aa7a7b7ef1c769027e041,20220806,32,18089,30900,"Census Tract 309, Lake County, Indiana",12,,0,,,,56,72,71,,,0,0,0,,0,0,,
10078,bc281215b12aa7a7b7ef1c769027e041,20220806,32,18089,30900,"Census Tract 309, Lake County, Indiana",12,,0,,,,56,72,71,,,0,0,0,,0,0,,
10079,7322dfe92403d20403f7a527ba733641,20220108,2,18003,3100,"Census Tract 31, Allen County, Indiana",14,,,,,0,56,72,31-33,,,0,,,,0,0,,
10080,7322dfe92403d20403f7a527ba733641,20220528,22,18003,3100,"Census Tract 31, Allen County, Indiana",11,0,,,,0,44-45,72,62,,,0,0,0,,,0,,
10081,45c8cf419dd4c4b442dbf3603ba94379,20220430,18,18003,3200,"Census Tract 32, Allen County, Indiana",31,,0,17,,0,56,72,62,,,0,0,,27,0,0,0,
10082,6803d35ef14c26cc19b7d9dacaa80672,20220212,7,18067,400,"Census Tract 4, Howard County, Indiana",28,0,,14,,,56,72,31-33,14,14,0,0,0,,,0,,20
10083,6803d35ef14c26cc19b7d9dacaa80672,20220115,3,18067,400,"Census Tract 4, Howard County, Indiana",43,,,19,16,0,31-33,72,44-45,25,18,0,0,0,18,,0,,22
10084,6803d35ef14c26cc19b7d9dacaa80672,20220813,33,18067,400,"Census Tract 4, Howard County, Indiana",21,,,,,,31-33,72,56,,,0,0,0,,0,0,,17
10085,6803d35ef14c26cc19b7d9dacaa80672,20220730,31,18067,400,"Census Tract 4, Howard County, Indiana",15,0,,,,,31-33,72,81,,,0,0,0,,0,0,,11
10086,6803d35ef14c26cc19b7d9dacaa80672,20220402,14,18067,400,"Census Tract 4, Howard County, Indiana",23,0,,13,,0,31-33,72,56,11,12,0,0,0,,0,0,0,
10087,6803d35ef14c26cc19b7d9dacaa80672,20220507,19,18067,400,"Census Tract 4, Howard County, Indiana",29,0,13,11,,,56,72,44-45,14,15,0,0,0,,0,0,,24
10088,6803d35ef14c26cc19b7d9dacaa80672,20220813,33,18067,400,"Census Tract 4, Howard County, Indiana",21,,,,,,31-33,72,56,,,0,0,0,,0,0,,17
10089,6803d35ef14c26cc19b7d9dacaa80672,20220514,20,18067,400,"Census Tract 4, Howard County, Indiana",22,0,,,,0,53,72,62,,,0,0,0,,0,0,,17
10090,6803d35ef14c26cc19b7d9dacaa80672,20220521,21,18067,400,"Census Tract 4, Howard County, Indiana",18,0,12,,,0,56,72,44-45,,,0,0,0,,0,0,0,
10091,6803d35ef14c26cc19b7d9dacaa80672,20220910,37,18067,400,"Census Tract 4, Howard County, Indiana",19,0,,,,,31-33,72,56,,,,0,0,,,0,,14
10092,6803d35ef14c26cc19b7d9dacaa80672,20220709,28,18067,400,"Census Tract 4, Howard County, Indiana",17,0,,10,,,31-33,72,62,,,0,0,0,,0,0,0,
10093,6803d35ef14c26cc19b7d9dacaa80672,20220108,2,18067,400,"Census Tract 4, Howard County, Indiana",23,0,,13,,0,56,72,62,13,10,0,0,0,,,0,,17
10094,6803d35ef14c26cc19b7d9dacaa80672,20220910,37,18067,400,"Census Tract 4, Howard County, Indiana",19,0,,,,,31-33,72,56,,,,0,0,,,0,,14
10095,6803d35ef14c26cc19b7d9dacaa80672,20220611,24,18067,400,"Census Tract 4, Howard County, Indiana",15,0,,,,,31-33,72,56,,,0,0,0,,0,0,,
10096,5aef70478b1bb50e1207bb1864a03ab0,20220115,3,18003,4000,"Census Tract 40, Allen County, Indiana",22,,,,10,0,31-33,72,62,11,11,0,0,,16,,0,,
10097,2e6f7ee3f6f1ea9096625cbcb38e54cd,20220827,35,18021,40200,"Census Tract 402, Clay County, Indiana",11,0,,,,0,31-33,72,48-49,,,0,0,0,0,0,0,0,11
10098,2e6f7ee3f6f1ea9096625cbcb38e54cd,20220827,35,18021,40200,"Census Tract 402, Clay County, Indiana",11,0,,,,0,31-33,72,48-49,,,0,0,0,0,0,0,0,11
10099,2e6f7ee3f6f1ea9096625cbcb38e54cd,20220813,33,18021,40200,"Census Tract 402, Clay County, Indiana",15,0,,10,,0,31-33,72,23,,,0,0,0,0,0,0,0,15
10100,2e6f7ee3f6f1ea9096625cbcb38e54cd,20220820,34,18021,40200,"Census Tract 402, Clay County, Indiana",15,0,,10,,0,31-33,72,54,,,0,0,0,0,0,0,0,15
10101,2e6f7ee3f6f1ea9096625cbcb38e54cd,20220820,34,18021,40200,"Census Tract 402, Clay County, Indiana",15,0,,10,,0,31-33,72,54,,,0,0,0,0,0,0,0,15
10102,2e6f7ee3f6f1ea9096625cbcb38e54cd,20220813,33,18021,40200,"Census Tract 402, Clay County, Indiana",15,0,,10,,0,31-33,72,23,,,0,0,0,0,0,0,0,15
10103,592a852d462dffe18312976a3da5b7d8,20220129,5,18089,40300,"Census Tract 403, Lake County, Indiana",14,0,,,,,23,72,56,,,0,0,,,,0,,
10104,a21252ae119bf94fb9343a9d279b1f09,20220101,1,18021,40400,"Census Tract 404, Clay County, Indiana",19,0,0,,,0,92,72,56,0,19,0,0,0,0,0,0,0,19
10105,94f1f3cc229ef12ee0659de4ab3b4e94,20220430,18,18089,40900,"Census Tract 409, Lake County, Indiana",11,0,0,,,0,56,72,92,,,0,0,,,0,0,0,
10106,94f1f3cc229ef12ee0659de4ab3b4e94,20220702,27,18089,40900,"Census Tract 409, Lake County, Indiana",13,0,0,,,0,62,72,56,,,0,0,0,,0,0,0,
10107,94f1f3cc229ef12ee0659de4ab3b4e94,20220101,1,18089,40900,"Census Tract 409, Lake County, Indiana",23,,,11,,0,23,72,81,,,0,0,,,,0,,16
10108,70077360c4805acada195b59cbbe1c78,20220430,18,18089,41700,"Census Tract 417, Lake County, Indiana",12,0,,,,0,56,72,42,,,0,0,0,0,,0,,
10109,70077360c4805acada195b59cbbe1c78,20220409,15,18089,41700,"Census Tract 417, Lake County, Indiana",27,0,0,15,12,0,56,72,62,14,13,0,0,0,0,,0,,18
10110,70077360c4805acada195b59cbbe1c78,20220416,16,18089,41700,"Census Tract 417, Lake County, Indiana",16,,,,,0,81,72,23,,,0,0,0,,0,0,,10
10111,70077360c4805acada195b59cbbe1c78,20220129,5,18089,41700,"Census Tract 417, Lake County, Indiana",19,,,10,,0,23,72,71,,,0,0,0,0,0,0,,
10112,e8110fa2ab61007365cb825240af25dd,20220625,26,18089,41800,"Census Tract 418, Lake County, Indiana",39,0,,26,,,51,72,44-45,18,21,0,0,0,13,,0,,19
10113,e8110fa2ab61007365cb825240af25dd,20220326,13,18089,41800,"Census Tract 418, Lake County, Indiana",27,,,10,,0,23,72,56,11,16,0,,0,,,0,,19
10114,f0c359ea042cfbb7b690ca3b78fd7f60,20220115,3,18089,41900,"Census Tract 419, Lake County, Indiana",33,0,,13,14,,23,72,62,,,0,0,0,,,0,,27
10115,f0c359ea042cfbb7b690ca3b78fd7f60,20220205,6,18089,41900,"Census Tract 419, Lake County, Indiana",28,0,,15,,,23,72,62,,,0,0,0,0,0,0,,
10116,f0c359ea042cfbb7b690ca3b78fd7f60,20220521,21,18089,41900,"Census Tract 419, Lake County, Indiana",11,0,0,,,0,31-33,72,62,,,0,0,0,,0,0,0,
10117,f0c359ea042cfbb7b690ca3b78fd7f60,20220101,1,18089,41900,"Census Tract 419, Lake County, Indiana",33,0,,15,11,,23,72,71,,,0,0,0,0,,0,,28
10118,8f782a6153268c6031e31784e2d4eae2,20220226,9,18089,42000,"Census Tract 420, Lake County, Indiana",34,0,,23,,0,23,72,62,,29,,0,0,0,,0,,
10119,8f782a6153268c6031e31784e2d4eae2,20220312,11,18089,42000,"Census Tract 420, Lake County, Indiana",17,0,,13,,0,23,72,42,,13,,0,0,0,,0,0,
10120,52341b7215e0fb673d35b8a9638eeecf,20220806,32,18089,42100,"Census Tract 421, Lake County, Indiana",17,0,0,,,0,23,72,48-49,,,0,0,0,,,0,,11
10121,52341b7215e0fb673d35b8a9638eeecf,20220806,32,18089,42100,"Census Tract 421, Lake County, Indiana",17,0,0,,,0,23,72,48-49,,,0,0,0,,,0,,11
10122,52341b7215e0fb673d35b8a9638eeecf,20220813,33,18089,42100,"Census Tract 421, Lake County, Indiana",21,0,0,13,,,56,72,42,11,10,0,0,0,,0,0,,12
10123,52341b7215e0fb673d35b8a9638eeecf,20220416,16,18089,42100,"Census Tract 421, Lake County, Indiana",90,0,,74,,0,51,72,31-33,69,21,0,0,0,70,0,0,,
10124,52341b7215e0fb673d35b8a9638eeecf,20220806,32,18089,42100,"Census Tract 421, Lake County, Indiana",17,0,0,,,0,23,72,48-49,,,0,0,0,,,0,,11
10125,52341b7215e0fb673d35b8a9638eeecf,20220813,33,18089,42100,"Census Tract 421, Lake County, Indiana",21,0,0,13,,,56,72,42,11,10,0,0,0,,0,0,,12
10126,5c04f20bd2f8552aa7ac210dc01292fb,20220115,3,18089,42200,"Census Tract 422, Lake County, Indiana",40,0,,23,13,,23,72,56,20,20,0,0,0,,,0,,29
10127,5c04f20bd2f8552aa7ac210dc01292fb,20220402,14,18089,42200,"Census Tract 422, Lake County, Indiana",22,,,14,,0,23,72,53,,,0,0,0,,,0,,16
10128,fec479d0202d6e1e3f051a9ee902ff5d,20220409,15,18089,43300,"Census Tract 433, Lake County, Indiana",27,0,,,,0,23,72,31-33,11,16,0,0,0,,,0,,16
10129,b94dcf22caa499f548c25164e13a8aba,20220115,3,18067,500,"Census Tract 5, Howard County, Indiana",46,0,13,21,,,31-33,72,62,13,33,0,0,0,,,0,0,39
10130,b94dcf22caa499f548c25164e13a8aba,20220806,32,18067,500,"Census Tract 5, Howard County, Indiana",17,0,,11,,0,31-33,72,56,,,0,0,0,,0,0,,
10131,b94dcf22caa499f548c25164e13a8aba,20220806,32,18067,500,"Census Tract 5, Howard County, Indiana",17,0,,11,,0,31-33,72,56,,,0,0,0,,0,0,,
10132,b94dcf22caa499f548c25164e13a8aba,20220806,32,18067,500,"Census Tract 5, Howard County, Indiana",17,0,,11,,0,31-33,72,56,,,0,0,0,,0,0,,
10133,48752f9ac7c72819e56bcccceefee7a6,20220115,3,18067,600,"Census Tract 6, Howard County, Indiana",18,0,,,10,0,31-33,72,23,,,0,0,0,,0,0,0,
10134,050a624d618a68e43fe31189909c644f,20220709,28,18067,700,"Census Tract 7, Howard County, Indiana",45,0,,,22,0,31-33,72,62,13,32,0,0,0,10,,0,,31
10135,75db3baff27b92ecda8651b35117d356,20220430,18,18067,800,"Census Tract 8, Howard County, Indiana",12,0,,,,,31-33,72,62,,,0,0,0,,0,0,0,
10136,bc7ebe1813e2b66f084289e1b1172f21,20220205,6,18067,900,"Census Tract 9, Howard County, Indiana",15,0,,,,0,31-33,72,56,,,0,0,0,,0,0,,
